week_ending,store_code,city,division_code,categorie,sales,units
2025-07-06,CP37,Gatineau,MK,LOV,13.98,4.0
2025-07-06,CP37,Gatineau,MK,MK,3.96,4.0
2025-07-06,CP37,Gatineau,PA,PA,795.37,12.0
2025-07-06,CP37,Gatineau,PA,PM,1111.6299999999999,15.0
2025-07-06,CP37,Gatineau,PA,PMD,172.2,1.0
2025-07-06,CP37,Gatineau,PA,PS,1182.76,3.0
2025-07-06,CP37,Gatineau,PA,PSD,1276.21,2.0
2025-07-06,CP37,Gatineau,PC,PIS,41520.13,1847.0
2025-07-06,CP37,Gatineau,PC,SPA,4660.45,256.0
2025-07-06,CP37,Gatineau,PC,TES,43.89,11.0
2025-07-06,CP37,Gatineau,PI,AP,1145.77,23.0
2025-07-06,CP37,Gatineau,PI,API,949.99,1.0
2025-07-06,CP37,Gatineau,PI,PP,1504.39,313.0
2025-07-06,CP37,Gatineau,PI,ZAP,201.89999999999998,10.0
2025-07-06,CP37,Gatineau,PI,ZME,11.99,1.0
2025-07-06,CP37,Gatineau,PI,ZSP,349.93,7.0
2025-07-06,CP37,Gatineau,SP,SP,87992.0,9.0
2025-07-06,CP37,Gatineau,TO,TAC,594.99,7.0
2025-07-06,CP37,Gatineau,TO,TRA,1763.95,4.0
2025-07-06,CP44,St-Constant,AM,AE,499.98,2.0
2025-07-06,CP44,St-Constant,AM,AR,24.99,1.0
2025-07-06,CP44,St-Constant,AP,AP,7099.2,121.0
2025-07-06,CP44,St-Constant,AP,API,16174.42,129.0
2025-07-06,CP44,St-Constant,AP,PP,2136.84,223.0
2025-07-06,CP44,St-Constant,AS,AS,2041.85,331.0
2025-07-06,CP44,St-Constant,AS,ASC,739.99,1.0
2025-07-06,CP44,St-Constant,AS,ZSP,113.97,3.0
2025-07-06,CP44,St-Constant,AZ,AZF,20.93,7.0
2025-07-06,CP44,St-Constant,BQ,BA,841.93,10.0
2025-07-06,CP44,St-Constant,BQ,BC,0.0,1.0
2025-07-06,CP44,St-Constant,BQ,BCH,2599.99,1.0
2025-07-06,CP44,St-Constant,BQ,BLP,2499.99,1.0
2025-07-06,CP44,St-Constant,CH,THE,3099.98,2.0
2025-07-06,CP44,St-Constant,FI,AF,173.35,5.0
2025-07-06,CP44,St-Constant,FI,FVE,899.99,1.0
2025-07-06,CP44,St-Constant,GA,GA,1229.97,3.0
2025-07-06,CP44,St-Constant,GA,GRB,10399.99,1.0
2025-07-06,CP44,St-Constant,GA,GRS,7099.959999999999,4.0
2025-07-06,CP44,St-Constant,HT,HRE,9897.0,3.0
2025-07-06,CP44,St-Constant,IN,INO,1995.0,1.0
2025-07-06,CP44,St-Constant,IN,INP,1105.0,1.0
2025-07-06,CP44,St-Constant,IN,INTO,395.0,1.0
2025-07-06,CP44,St-Constant,INM,INMP,430.0,3.0
2025-07-06,CP44,St-Constant,INM,INMT,330.0,2.0
2025-07-06,CP44,St-Constant,INM,MNM,1335.0,2.0
2025-07-06,CP44,St-Constant,LI,LV,2269.86,43.0
2025-07-06,CP44,St-Constant,LO,LE,426.34000000000003,17.0
2025-07-06,CP44,St-Constant,LO,LG,660.64,23.0
2025-07-06,CP44,St-Constant,LO,LJ,805.78,67.0
2025-07-06,CP44,St-Constant,LO,LOV,0.0,5.0
2025-07-06,CP44,St-Constant,LO,LP,136.58,11.0
2025-07-06,CP44,St-Constant,ME,M1,8940.33,8.0
2025-07-06,CP44,St-Constant,ME,M3,2989.56,12.0
2025-07-06,CP44,St-Constant,ME,M4,5226.68,43.0
2025-07-06,CP44,St-Constant,ME,M5,6851.610000000001,14.0
2025-07-06,CP44,St-Constant,ME,M7,1824.17,3.0
2025-07-06,CP44,St-Constant,ME,M9,139.98,2.0
2025-07-06,CP44,St-Constant,ME,MA,1047.81,19.0
2025-07-06,CP44,St-Constant,ME,MB,1249.97,3.0
2025-07-06,CP44,St-Constant,ME,MC,79.99,1.0
2025-07-06,CP44,St-Constant,ME,MO,179.99,1.0
2025-07-06,CP44,St-Constant,ME,MS,898.99,2.0
2025-07-06,CP44,St-Constant,MK,MK,0.0,1.0
2025-07-06,CP44,St-Constant,PA,MPP,25.99,1.0
2025-07-06,CP44,St-Constant,PA,PA,613.0699999999999,5.0
2025-07-06,CP44,St-Constant,PA,PM,306.63,5.0
2025-07-06,CP44,St-Constant,PA,PMD,602.75,2.0
2025-07-06,CP44,St-Constant,PA,PSD,1878.67,3.0
2025-07-06,CP44,St-Constant,PC,PIS,15725.07,744.0
2025-07-06,CP44,St-Constant,PC,SPA,1770.1100000000001,90.0
2025-07-06,CP44,St-Constant,PC,TES,398.78,22.0
2025-07-06,CP44,St-Constant,PI,ZAP,2722.7400000000002,49.0
2025-07-06,CP44,St-Constant,PI,ZHT,689.96,6.0
2025-07-06,CP44,St-Constant,PI,ZSP,551.67,33.0
2025-07-06,CP44,St-Constant,PI,ZTH,9.99,1.0
2025-07-06,CP44,St-Constant,SE,SE,791.96,8.0
2025-07-06,CP44,St-Constant,SP,SP,22997.0,3.0
2025-07-06,CP44,St-Constant,SP,SPG,1999.98,2.0
2025-07-06,CP44,St-Constant,TO,TAC,299.99,3.0
2025-07-06,CP44,St-Constant,TO,TRA,397.49,1.0
2025-07-06,CP48,Beloeil,AM,AR,24.99,1.0
2025-07-06,CP48,Beloeil,AM,FB,699.98,2.0
2025-07-06,CP48,Beloeil,AP,AP,12776.359999999999,209.0
2025-07-06,CP48,Beloeil,AP,API,17972.99,193.0
2025-07-06,CP48,Beloeil,AP,PP,3962.02,469.0
2025-07-06,CP48,Beloeil,AS,AS,1392.71,285.0
2025-07-06,CP48,Beloeil,AZ,AZF,11.96,4.0
2025-07-06,CP48,Beloeil,AZ,AZT,104.99,1.0
2025-07-06,CP48,Beloeil,BQ,BA,527.85,16.0
2025-07-06,CP48,Beloeil,BQ,BC,180.98,6.0
2025-07-06,CP48,Beloeil,BQ,BLP,2146.99,4.0
2025-07-06,CP48,Beloeil,CC,CC,0.0,1.0
2025-07-06,CP48,Beloeil,CH,THE,9299.97,3.0
2025-07-06,CP48,Beloeil,DI,DI,29.99,1.0
2025-07-06,CP48,Beloeil,FI,AF,31.56,2.0
2025-07-06,CP48,Beloeil,FI,FTA,2699.99,1.0
2025-07-06,CP48,Beloeil,FI,FVR,399.99,1.0
2025-07-06,CP48,Beloeil,GA,GAP,3599.99,1.0
2025-07-06,CP48,Beloeil,GA,GRS,1799.99,1.0
2025-07-06,CP48,Beloeil,HT,HRE,5998.0,2.0
2025-07-06,CP48,Beloeil,IN,INP,2260.0,2.0
2025-07-06,CP48,Beloeil,IN,INT,279.99,1.0
2025-07-06,CP48,Beloeil,INM,INMF,259.99,1.0
2025-07-06,CP48,Beloeil,INM,INMP,1900.0,3.0
2025-07-06,CP48,Beloeil,INM,INMS,599.99,1.0
2025-07-06,CP48,Beloeil,LI,LV,1669.8999999999999,35.0
2025-07-06,CP48,Beloeil,LO,LE,781.91,35.0
2025-07-06,CP48,Beloeil,LO,LG,2383.57,63.0
2025-07-06,CP48,Beloeil,LO,LJ,1488.83,138.0
2025-07-06,CP48,Beloeil,LO,LOV,0.0,4.0
2025-07-06,CP48,Beloeil,LO,LP,133.4,10.0
2025-07-06,CP48,Beloeil,ME,M1,5548.36,4.0
2025-07-06,CP48,Beloeil,ME,M3,1999.98,2.0
2025-07-06,CP48,Beloeil,ME,M4,6140.820000000001,39.0
2025-07-06,CP48,Beloeil,ME,M5,4978.610000000001,11.0
2025-07-06,CP48,Beloeil,ME,M7,2199.98,2.0
2025-07-06,CP48,Beloeil,ME,M9,461.98,2.0
2025-07-06,CP48,Beloeil,ME,MA,1621.66,72.0
2025-07-06,CP48,Beloeil,ME,MB,899.99,1.0
2025-07-06,CP48,Beloeil,ME,MC,415.84,19.0
2025-07-06,CP48,Beloeil,ME,ME,623.04,1.0
2025-07-06,CP48,Beloeil,ME,MF,949.99,1.0
2025-07-06,CP48,Beloeil,ME,ML,1528.4,1.0
2025-07-06,CP48,Beloeil,ME,MO,115.98999999999998,2.0
2025-07-06,CP48,Beloeil,MK,MK,1.99,1.0
2025-07-06,CP48,Beloeil,PA,MPP,150.0,1.0
2025-07-06,CP48,Beloeil,PA,PA,799.09,6.0
2025-07-06,CP48,Beloeil,PA,PM,340.07,5.0
2025-07-06,CP48,Beloeil,PA,PS,299.98,2.0
2025-07-06,CP48,Beloeil,PA,PSD,3699.9,6.0
2025-07-06,CP48,Beloeil,PC,PIS,26157.35,1066.0
2025-07-06,CP48,Beloeil,PC,SPA,1864.6,92.0
2025-07-06,CP48,Beloeil,PC,TES,886.5699999999999,43.0
2025-07-06,CP48,Beloeil,PI,ZAP,2076.21,80.0
2025-07-06,CP48,Beloeil,PI,ZHT,122.94,6.0
2025-07-06,CP48,Beloeil,PI,ZSP,356.6,40.0
2025-07-06,CP48,Beloeil,SE,SE,434.95,10.0
2025-07-06,CP48,Beloeil,SP,SP,25997.989999999998,3.0
2025-07-06,CP48,Beloeil,TO,CTO,3207.0,2.0
2025-07-06,CP48,Beloeil,TO,TAC,150.99,2.0
2025-07-06,CP48,Beloeil,TO,TRA,947.48,2.0
2025-07-13,CP08,Longueuil,AM,AE,64.99,1.0
2025-07-13,CP08,Longueuil,AP,AP,15009.35,148.0
2025-07-13,CP08,Longueuil,AP,API,36252.07,199.0
2025-07-13,CP08,Longueuil,AP,PP,4084.17,569.5
2025-07-13,CP08,Longueuil,AS,AS,2633.88,289.0
2025-07-13,CP08,Longueuil,AZ,AZF,8.98,2.0
2025-07-13,CP08,Longueuil,BQ,BA,486.5,15.0
2025-07-13,CP08,Longueuil,BQ,BLP,3969.9700000000003,4.0
2025-07-13,CP08,Longueuil,CH,THE,8674.97,4.0
2025-07-13,CP08,Longueuil,FI,AF,25.99,1.0
2025-07-13,CP08,Longueuil,GA,GA,599.99,1.0
2025-07-13,CP08,Longueuil,GA,GRM,2299.99,1.0
2025-07-13,CP08,Longueuil,HT,HRE,8284.43,3.0
2025-07-13,CP08,Longueuil,HT,HTG,110.49,1.0
2025-07-13,CP08,Longueuil,IN,INP,2365.0,2.0
2025-07-13,CP08,Longueuil,INM,INMM,780.0,1.0
2025-07-13,CP08,Longueuil,INM,INMP,1800.0,4.0
2025-07-13,CP08,Longueuil,INM,INMT,165.0,1.0
2025-07-13,CP08,Longueuil,LI,LV,1409.89,27.0
2025-07-13,CP08,Longueuil,LO,LE,278.98,13.0
2025-07-13,CP08,Longueuil,LO,LG,1891.57,56.0
2025-07-13,CP08,Longueuil,LO,LJ,651.36,59.0
2025-07-13,CP08,Longueuil,LO,LOV,44.97,4.0
2025-07-13,CP08,Longueuil,LO,LP,157.9,10.0
2025-07-13,CP08,Longueuil,ME,M1,2449.92,4.0
2025-07-13,CP08,Longueuil,ME,M3,409.80999999999995,19.0
2025-07-13,CP08,Longueuil,ME,M4,9109.17,86.0
2025-07-13,CP08,Longueuil,ME,M5,6929.85,15.0
2025-07-13,CP08,Longueuil,ME,M7,1099.99,1.0
2025-07-13,CP08,Longueuil,ME,MA,2604.32,48.0
2025-07-13,CP08,Longueuil,ME,MB,1369.73,3.0
2025-07-13,CP08,Longueuil,ME,MC,730.54,23.0
2025-07-13,CP08,Longueuil,ME,ME,1949.97,3.0
2025-07-13,CP08,Longueuil,ME,MO,914.33,7.0
2025-07-13,CP08,Longueuil,MK,MK,10.0,2.0
2025-07-13,CP08,Longueuil,PA,PA,881.02,9.0
2025-07-13,CP08,Longueuil,PA,PM,1409.92,8.0
2025-07-13,CP08,Longueuil,PA,PSD,2989.96,4.0
2025-07-13,CP08,Longueuil,PC,PIS,20003.079999999998,856.0
2025-07-13,CP08,Longueuil,PC,SPA,2245.6,125.0
2025-07-13,CP08,Longueuil,PC,TES,645.5899999999999,41.0
2025-07-13,CP08,Longueuil,PI,ZAP,7242.12,111.0
2025-07-13,CP08,Longueuil,PI,ZGA,59.7,30.0
2025-07-13,CP08,Longueuil,PI,ZHT,154.94,7.0
2025-07-13,CP08,Longueuil,PI,ZSP,983.25,47.0
2025-07-13,CP08,Longueuil,SE,SE,1756.93,20.0
2025-07-13,CP08,Longueuil,SP,SP,15498.0,2.0
2025-07-13,CP08,Longueuil,TO,CTO,2600.0,1.0
2025-07-13,CP08,Longueuil,TO,TAC,1005.32,5.0
2025-07-13,CP08,Longueuil,TO,TRA,899.98,2.0
2025-07-13,CP202,Nepean,AP,AP,5717.88,13.0
2025-07-13,CP202,Nepean,AP,API,7434.54,46.0
2025-07-13,CP202,Nepean,AP,PP,523.01,49.0
2025-07-13,CP202,Nepean,AP,TES,349.80999999999995,20.0
2025-07-13,CP202,Nepean,AP,ZAP,299.98,2.0
2025-07-13,CP202,Nepean,AS,AS,510.89,15.0
2025-07-13,CP202,Nepean,AS,ASC,739.99,2.0
2025-07-13,CP202,Nepean,AS,SPA,272.87,14.0
2025-07-13,CP202,Nepean,AS,TES,55.97,3.0
2025-07-13,CP202,Nepean,BQ,BA,19.99,1.0
2025-07-13,CP202,Nepean,CH,ACG,4099.99,1.0
2025-07-13,CP202,Nepean,CH,THE,3299.99,1.0
2025-07-13,CP202,Nepean,GA,GA,0.0,2.0
2025-07-13,CP202,Nepean,GA,GRC,4499.99,1.0
2025-07-13,CP202,Nepean,GA,GRS,9099.97,3.0
2025-07-13,CP202,Nepean,LO,HTG,109.99,1.0
2025-07-13,CP202,Nepean,LO,HTS,552.49,1.0
2025-07-13,CP202,Nepean,LO,LE,70.95,5.0
2025-07-13,CP202,Nepean,LO,LG,509.78,22.0
2025-07-13,CP202,Nepean,LO,LJ,137.82,18.0
2025-07-13,CP202,Nepean,LO,LP,9.99,1.0
2025-07-13,CP202,Nepean,LO,MK,2.99,1.0
2025-07-13,CP202,Nepean,ME,M1,9318.09,5.0
2025-07-13,CP202,Nepean,ME,M3,449.99,1.0
2025-07-13,CP202,Nepean,ME,M4,5594.68,32.0
2025-07-13,CP202,Nepean,ME,M5,5629.88,12.0
2025-07-13,CP202,Nepean,ME,M7,1899.98,2.0
2025-07-13,CP202,Nepean,ME,MA,651.92,8.0
2025-07-13,CP202,Nepean,ME,MC,457.82,18.0
2025-07-13,CP202,Nepean,ME,MO,49.99,1.0
2025-07-13,CP202,Nepean,ME,PA,109.98,2.0
2025-07-13,CP202,Nepean,MK,MK,0.99,1.0
2025-07-13,CP202,Nepean,PA,PA,1045.03,7.0
2025-07-13,CP202,Nepean,PA,PM,409.96000000000004,4.0
2025-07-13,CP202,Nepean,PA,PMD,359.98,2.0
2025-07-13,CP202,Nepean,PA,PSD,2599.96,4.0
2025-07-13,CP202,Nepean,PC,PIS,11585.93,597.0
2025-07-13,CP202,Nepean,PC,SPA,1495.59,95.0
2025-07-13,CP202,Nepean,PC,TES,7.98,2.0
2025-07-13,CP202,Nepean,PI,AP,52.96,4.0
2025-07-13,CP202,Nepean,PI,PP,384.93,57.0
2025-07-13,CP202,Nepean,PI,ZAP,29.99,1.0
2025-07-13,CP202,Nepean,PI,ZME,139.98,2.0
2025-07-13,CP202,Nepean,PI,ZSP,15.96,4.0
2025-07-13,CP202,Nepean,SP,SP,13754.0,1.0
2025-07-13,CP202,Nepean,TO,TAC,1274.98,2.0
2025-07-13,CP202,Nepean,TO,TRA,461.99,1.0
2025-07-13,CP37,Gatineau,AP,AP,3276.06,45.0
2025-07-13,CP37,Gatineau,AP,API,28349.34,183.0
2025-07-13,CP37,Gatineau,AP,PP,1630.39,311.0
2025-07-13,CP37,Gatineau,AP,TES,823.54,46.0
2025-07-13,CP37,Gatineau,AS,AS,1370.96,22.0
2025-07-13,CP37,Gatineau,AS,SPA,186.92,8.0
2025-07-13,CP37,Gatineau,AS,TES,199.89,11.0
2025-07-13,CP37,Gatineau,AZ,AZT,0.0,-1.0
2025-07-13,CP37,Gatineau,BQ,BA,89.98,2.0
2025-07-13,CP37,Gatineau,BQ,BC,14.0,1.0
2025-07-13,CP37,Gatineau,BQ,BLP,599.98,3.0
2025-07-13,CP37,Gatineau,CH,THE,12648.97,4.0
2025-07-13,CP37,Gatineau,GA,GRS,2199.99,1.0
2025-07-13,CP37,Gatineau,HT,HRE,14796.0,4.0
2025-07-13,CP37,Gatineau,HT,HYB,2799.0,1.0
2025-07-13,CP37,Gatineau,LO,AE,4119.72,28.0
2025-07-13,CP37,Gatineau,LO,HTG,169.99,1.0
2025-07-13,CP37,Gatineau,LO,LE,64.96,4.0
2025-07-13,CP37,Gatineau,LO,LG,192.87,13.0
2025-07-13,CP37,Gatineau,LO,LJ,321.59999999999997,40.0
2025-07-13,CP37,Gatineau,LO,LP,181.9,10.0
2025-07-13,CP37,Gatineau,LO,MK,5.98,2.0
2025-07-13,CP37,Gatineau,LO,PP,8.99,1.0
2025-07-13,CP37,Gatineau,ME,GA,319.99,1.0
2025-07-13,CP37,Gatineau,ME,M1,8599.95,5.0
2025-07-13,CP37,Gatineau,ME,M3,759.97,3.0
2025-07-13,CP37,Gatineau,ME,M4,5479.59,41.0
2025-07-13,CP37,Gatineau,ME,M5,5209.92,8.0
2025-07-13,CP37,Gatineau,ME,MA,1167.79,21.0
2025-07-13,CP37,Gatineau,ME,MB,1795.98,2.0
2025-07-13,CP37,Gatineau,ME,MC,707.7199999999999,28.0
2025-07-13,CP37,Gatineau,ME,MF,1169.99,1.0
2025-07-13,CP37,Gatineau,ME,MO,403.97,3.0
2025-07-13,CP37,Gatineau,ME,PA,54.99,1.0
2025-07-13,CP37,Gatineau,MK,CC,0.0,1.0
2025-07-13,CP37,Gatineau,MK,LOV,6.99,8.0
2025-07-13,CP37,Gatineau,MK,MK,2.9699999999999998,3.0
2025-07-13,CP37,Gatineau,PA,PA,593.94,6.0
2025-07-13,CP37,Gatineau,PA,PM,309.87,4.0
2025-07-13,CP37,Gatineau,PA,PMD,359.98,2.0
2025-07-13,CP37,Gatineau,PA,PS,399.99,1.0
2025-07-13,CP37,Gatineau,PA,PSD,1299.98,2.0
2025-07-13,CP37,Gatineau,PC,PIS,27023.92,1266.0
2025-07-13,CP37,Gatineau,PC,SPA,3204.18,182.0
2025-07-13,CP37,Gatineau,PC,TES,31.92,8.0
2025-07-13,CP37,Gatineau,PI,AP,305.08,42.0
2025-07-13,CP37,Gatineau,PI,API,2416.96,4.0
2025-07-13,CP37,Gatineau,PI,PP,1197.66,205.0
2025-07-13,CP37,Gatineau,PI,TES,5.99,1.0
2025-07-13,CP37,Gatineau,PI,ZAP,97.94,6.0
2025-07-13,CP37,Gatineau,PI,ZME,209.97,3.0
2025-07-13,CP37,Gatineau,SP,SP,19998.0,2.0
2025-07-13,CP37,Gatineau,TO,TAC,0.0,5.0
2025-07-13,CP37,Gatineau,TO,TRA,366.08000000000004,2.0
2025-07-13,CP44,St-Constant,AM,AR,59.99,1.0
2025-07-13,CP44,St-Constant,AM,FB,199.99,1.0
2025-07-13,CP44,St-Constant,AP,AP,5534.01,100.0
2025-07-13,CP44,St-Constant,AP,API,15194.95,152.0
2025-07-13,CP44,St-Constant,AP,PP,2970.0099999999998,333.0
2025-07-13,CP44,St-Constant,AS,AS,2327.01,361.0
2025-07-13,CP44,St-Constant,AS,ASC,1499.98,2.0
2025-07-13,CP44,St-Constant,AZ,AZF,0.0,-2.0
2025-07-13,CP44,St-Constant,BQ,BA,69.97,3.0
2025-07-13,CP44,St-Constant,BQ,BLP,699.98,2.0
2025-07-13,CP44,St-Constant,CC,CC,0.0,1.0
2025-07-13,CP44,St-Constant,CH,THA,199.99,1.0
2025-07-13,CP44,St-Constant,CH,THE,8049.96,4.0
2025-07-13,CP44,St-Constant,FI,AF,19.61,2.0
2025-07-13,CP44,St-Constant,GA,GA,399.99,1.0
2025-07-13,CP44,St-Constant,GA,GRS,2549.99,1.0
2025-07-13,CP44,St-Constant,HT,HAC,2799.0,1.0
2025-07-13,CP44,St-Constant,HT,HRE,7197.0,3.0
2025-07-13,CP44,St-Constant,HT,HTS,1660.47,3.0
2025-07-13,CP44,St-Constant,HT,HYB,2299.0,1.0
2025-07-13,CP44,St-Constant,IN,INP,5780.0,5.0
2025-07-13,CP44,St-Constant,IN,INT,559.98,2.0
2025-07-13,CP44,St-Constant,INM,INMT,165.0,1.0
2025-07-13,CP44,St-Constant,INM,MNM,760.0,1.0
2025-07-13,CP44,St-Constant,LI,LV,1319.9,28.0
2025-07-13,CP44,St-Constant,LO,LE,564.25,26.0
2025-07-13,CP44,St-Constant,LO,LG,1430.95,30.0
2025-07-13,CP44,St-Constant,LO,LJ,522.01,59.0
2025-07-13,CP44,St-Constant,LO,LOV,19.98,9.0
2025-07-13,CP44,St-Constant,LO,LP,179.91,9.0
2025-07-13,CP44,St-Constant,ME,M1,3099.9700000000003,4.0
2025-07-13,CP44,St-Constant,ME,M3,559.97,3.0
2025-07-13,CP44,St-Constant,ME,M4,5335.64,36.0
2025-07-13,CP44,St-Constant,ME,M5,5388.67,11.0
2025-07-13,CP44,St-Constant,ME,M7,1299.98,2.0
2025-07-13,CP44,St-Constant,ME,M9,50.0,1.0
2025-07-13,CP44,St-Constant,ME,MA,1382.82,21.0
2025-07-13,CP44,St-Constant,ME,MB,1149.97,3.0
2025-07-13,CP44,St-Constant,ME,MC,0.0,0.0
2025-07-13,CP44,St-Constant,ME,ME,649.99,1.0
2025-07-13,CP44,St-Constant,ME,MF,809.99,2.0
2025-07-13,CP44,St-Constant,ME,MS,1099.99,1.0
2025-07-13,CP44,St-Constant,MK,MK,0.0,2.0
2025-07-13,CP44,St-Constant,PA,MPP,25.99,1.0
2025-07-13,CP44,St-Constant,PA,PA,521.98,5.0
2025-07-13,CP44,St-Constant,PA,PM,319.95,5.0
2025-07-13,CP44,St-Constant,PA,PS,399.99,1.0
2025-07-13,CP44,St-Constant,PA,PSD,849.98,2.0
2025-07-13,CP44,St-Constant,PC,PIS,14421.3,622.0
2025-07-13,CP44,St-Constant,PC,SPA,1545.78,72.0
2025-07-13,CP44,St-Constant,PC,TES,316.82,18.0
2025-07-13,CP44,St-Constant,PI,ZAP,1434.81,35.0
2025-07-13,CP44,St-Constant,PI,ZHT,349.87,15.0
2025-07-13,CP44,St-Constant,PI,ZME,31.98,2.0
2025-07-13,CP44,St-Constant,PI,ZSP,230.76000000000002,24.0
2025-07-13,CP44,St-Constant,SE,SE,102.17,4.0
2025-07-13,CP44,St-Constant,SP,SP,8499.0,1.0
2025-07-13,CP44,St-Constant,TO,TAC,599.97,6.0
2025-07-13,CP44,St-Constant,TO,TRA,659.99,1.0
2025-07-13,CP48,Beloeil,AM,AE,99.99,1.0
2025-07-13,CP48,Beloeil,AP,AP,8559.9,190.0
2025-07-13,CP48,Beloeil,AP,API,20496.4,178.0
2025-07-13,CP48,Beloeil,AP,PP,4768.49,538.0
2025-07-13,CP48,Beloeil,AS,AS,1874.68,375.0
2025-07-13,CP48,Beloeil,AS,ASC,759.99,1.0
2025-07-13,CP48,Beloeil,AZ,AZF,11.96,4.0
2025-07-13,CP48,Beloeil,BQ,BA,294.93,8.0
2025-07-13,CP48,Beloeil,BQ,BCH,349.99,1.0
2025-07-13,CP48,Beloeil,BQ,BLP,2049.94,6.0
2025-07-13,CP48,Beloeil,CC,CC,0.0,2.0
2025-07-13,CP48,Beloeil,CH,THE,10449.949999999999,5.0
2025-07-13,CP48,Beloeil,DI,DI,29.99,1.0
2025-07-13,CP48,Beloeil,FI,FTA,1299.99,1.0
2025-07-13,CP48,Beloeil,FI,FVR,399.99,1.0
2025-07-13,CP48,Beloeil,GA,GA,299.99,1.0
2025-07-13,CP48,Beloeil,GA,GRS,3799.98,2.0
2025-07-13,CP48,Beloeil,HT,HAC,7497.0,3.0
2025-07-13,CP48,Beloeil,HT,HYB,6922.0,3.0
2025-07-13,CP48,Beloeil,IN,INP,6885.0,6.0
2025-07-13,CP48,Beloeil,IN,INT,559.98,2.0
2025-07-13,CP48,Beloeil,INM,INMT,165.0,2.0
2025-07-13,CP48,Beloeil,LI,LV,1119.93,38.0
2025-07-13,CP48,Beloeil,LO,LE,761.69,31.0
2025-07-13,CP48,Beloeil,LO,LG,1984.5900000000001,67.0
2025-07-13,CP48,Beloeil,LO,LJ,1255.47,119.0
2025-07-13,CP48,Beloeil,LO,LOV,54.96,6.0
2025-07-13,CP48,Beloeil,LO,LP,306.84999999999997,15.0
2025-07-13,CP48,Beloeil,ME,M1,4099.98,2.0
2025-07-13,CP48,Beloeil,ME,M3,3499.9300000000003,8.0
2025-07-13,CP48,Beloeil,ME,M4,6179.71,30.0
2025-07-13,CP48,Beloeil,ME,M5,9529.86,15.0
2025-07-13,CP48,Beloeil,ME,M7,1699.99,1.0
2025-07-13,CP48,Beloeil,ME,M9,619.97,3.0
2025-07-13,CP48,Beloeil,ME,MA,2314.46,31.0
2025-07-13,CP48,Beloeil,ME,MC,380.21999999999997,20.0
2025-07-13,CP48,Beloeil,ME,MF,799.99,1.0
2025-07-13,CP48,Beloeil,ME,ML,799.99,1.0
2025-07-13,CP48,Beloeil,ME,MO,116.99,1.0
2025-07-13,CP48,Beloeil,ME,MS,1499.99,2.0
2025-07-13,CP48,Beloeil,MK,MK,3.98,2.0
2025-07-13,CP48,Beloeil,PA,MPP,25.99,1.0
2025-07-13,CP48,Beloeil,PA,PA,883.93,7.0
2025-07-13,CP48,Beloeil,PA,PM,189.98000000000002,2.0
2025-07-13,CP48,Beloeil,PA,PMD,359.98,2.0
2025-07-13,CP48,Beloeil,PA,PSD,1249.98,2.0
2025-07-13,CP48,Beloeil,PC,PIS,24028.98,973.0
2025-07-13,CP48,Beloeil,PC,SPA,2058.5,88.0
2025-07-13,CP48,Beloeil,PC,TES,998.4799999999999,52.0
2025-07-13,CP48,Beloeil,PI,ZAP,2720.9,60.0
2025-07-13,CP48,Beloeil,PI,ZHT,102.94999999999999,6.0
2025-07-13,CP48,Beloeil,PI,ZSP,503.72,28.0
2025-07-13,CP48,Beloeil,SE,SE,75.0,4.0
2025-07-13,CP48,Beloeil,SP,SP,18889.0,2.0
2025-07-13,CP48,Beloeil,TO,TAC,549.98,6.0
2025-07-13,CP48,Beloeil,TO,TRA,494.99,1.0
2025-07-20,CP08,Longueuil,AM,AE,292.54,8.0
2025-07-20,CP08,Longueuil,AP,AP,16750.77,176.0
2025-07-20,CP08,Longueuil,AP,API,22254.88,195.0
2025-07-20,CP08,Longueuil,AP,PP,3733.74,434.0
2025-07-20,CP08,Longueuil,AS,AS,3111.16,560.0
2025-07-20,CP08,Longueuil,AS,ASC,1423.98,2.0
2025-07-20,CP08,Longueuil,AS,LV,0.0,1.0
2025-07-20,CP08,Longueuil,AZ,AZF,8.98,2.0
2025-07-20,CP08,Longueuil,BQ,BA,271.97,4.0
2025-07-20,CP08,Longueuil,BQ,BLP,1799.98,2.0
2025-07-20,CP08,Longueuil,CC,CC,250.0,1.0
2025-07-20,CP08,Longueuil,CH,THE,7127.969999999999,3.0
2025-07-20,CP08,Longueuil,FI,AF,68.46000000000001,4.0
2025-07-20,CP08,Longueuil,FI,FEE,1099.99,1.0
2025-07-20,CP08,Longueuil,FI,FVR,749.99,1.0
2025-07-20,CP08,Longueuil,GA,GA,284.99,1.0
2025-07-20,CP08,Longueuil,GA,GAA,699.99,1.0
2025-07-20,CP08,Longueuil,GA,GAP,2699.99,1.0
2025-07-20,CP08,Longueuil,GA,GRS,1599.99,1.0
2025-07-20,CP08,Longueuil,HT,HRE,5041.89,2.0
2025-07-20,CP08,Longueuil,HT,HTG,129.99,1.0
2025-07-20,CP08,Longueuil,IN,INM,819.99,1.0
2025-07-20,CP08,Longueuil,IN,INT,279.99,1.0
2025-07-20,CP08,Longueuil,INM,INMP,1600.0,2.0
2025-07-20,CP08,Longueuil,LI,LV,1190.41,17.0
2025-07-20,CP08,Longueuil,LO,LE,135.23999999999998,6.0
2025-07-20,CP08,Longueuil,LO,LG,1183.69,31.0
