store_code,division_code,forecast_week,horizon,pred_revenue,pred_revenue_lower,pred_revenue_upper
CP12,CH,2026-03-29,1,147.03138031725055,39.33198516867128,91.39036999456896
CP12,FI,2026-03-29,1,2284.5748472952614,1173.9739066508203,3586.153712671615
CP12,GA,2026-03-29,1,601.8003365846704,139.0661391863832,560.832172114729
CP12,HT,2026-03-29,1,3554.4132939898614,3660.554114728972,8696.997415666727
CP12,LO,2026-03-29,1,-245.4528410649828,2.7687285875437277,231.69055633946786
CP12,ME,2026-03-29,1,1120.3049559071733,403.2632996311521,2529.54126714502
CP12,PA,2026-03-29,1,578.710524169738,21.576829041195108,2140.025341676334
CP12,PC,2026-03-29,1,49.50452645061853,366.84558843211954,904.2247988743575
CP12,SP,2026-03-29,1,6233.809085364981,5006.724367154949,11574.278457252127
CP12,TO,2026-03-29,1,-67.0454766761102,-5.7900138249804645,-15.723622003058761
CP13,BQ,2026-03-29,1,23.78690422805069,19.334444406209975,106.51549410029125
CP13,CH,2026-03-29,1,269.7657735819936,38.22509760357307,80.45595504241331
CP13,FI,2026-03-29,1,292.54953696956085,112.42322368839757,234.00703252836192
CP13,GA,2026-03-29,1,-110.79040804102513,25.095523558839396,701.4863248689961
CP13,HT,2026-03-29,1,706.1737635807076,175.70532974229505,87.71560185304304
CP13,LO,2026-03-29,1,-87.68073739893603,-4.461749343217737,-39.2302397709025
CP13,ME,2026-03-29,1,876.0800933685509,510.0443543002428,1392.8631476918501
CP13,PA,2026-03-29,1,-49.40774624086283,14.610989525903637,162.97920669057012
CP13,PC,2026-03-29,1,1101.697878205475,970.3215406710214,2336.886539543935
CP13,SP,2026-03-29,1,10909.616137904319,7212.088663866444,19104.138041697206
CP13,TO,2026-03-29,1,613.5528039960685,257.0083576328596,579.608327437327
CP15,BQ,2026-03-29,1,-131.88964661338753,8.210383964182089,224.3568547178218
