store_code,city,division_code,n_weeks,n_nonzero,avg_units,avg_revenue,median_units,std_units,total_units,cv,zero_rate,tier,prophet_eligible
CP202,Nepean,GA,86,84,5.976744186046512,16807.931395348838,4.0,5.273634184341944,514.0,0.8823590269521541,0.023255813953488413,naive,False
CP202,Nepean,HT,2,2,2.0,6884.015,2.0,0.0,4.0,0.0,0.0,skip,False
CP202,Nepean,LO,108,108,21.787037037037038,335.33916666666664,9.0,25.468342425551715,2353.0,1.168967693140495,0.0,naive,False
CP202,Nepean,ME,108,107,47.879629629629626,15108.963333333333,28.5,50.60230085873559,5171.0,1.0568649183414125,0.0092592592592593,naive,False
CP202,Nepean,PA,69,68,12.391304347826088,3109.644492753623,10.0,10.160791700430613,855.0,0.819993716175102,0.01449275362318836,naive,False
CP202,Nepean,PC,125,125,589.608,11621.45952,276.0,650.7947609678693,73701.0,1.1037753235503407,0.0,xgboost,False
CP202,Nepean,SP,94,93,4.053191489361702,47187.08138297873,3.5,2.981545465155111,381.0,0.7356043929779014,0.010638297872340385,naive,False
CP202,Nepean,TO,11,10,1.2727272727272727,348.72,1.0,0.7862453931068965,14.0,0.617764237441133,0.09090909090909094,naive,False
CP28,Pointe-aux-Trembles,BQ,52,51,2.8653846153846154,994.3984615384616,2.5,1.9904561124136715,149.0,0.6946558244665162,0.019230769230769273,naive,False
CP28,Pointe-aux-Trembles,CH,84,82,3.0714285714285716,4836.369166666666,3.0,2.2960716283572977,258.0,0.7475582045814457,0.023809523809523836,naive,False
CP28,Pointe-aux-Trembles,FI,53,52,1.8679245283018868,872.7062264150943,1.0,1.225337251049632,99.0,0.6559886293498031,0.018867924528301883,naive,False
CP28,Pointe-aux-Trembles,GA,76,74,3.4210526315789473,3746.243026315789,2.5,2.8343754533452894,260.0,0.8285097479009308,0.02631578947368418,naive,False
CP28,Pointe-aux-Trembles,HT,76,73,4.5131578947368425,6773.921052631579,3.0,4.343557439250709,343.0,0.9624208903296031,0.03947368421052633,naive,False
CP28,Pointe-aux-Trembles,LO,120,120,39.35,332.94891666666666,11.0,55.42451146007727,4722.0,1.4085009265585073,0.0,naive,False
