week_ending,store_code_x,city,division_code,units,revenue,n_transactions,revenue_clean,is_return,is_active_product,weeks_with_sales,store_code_y,province,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days,store_code,n_holidays,has_holiday,month,week_of_yr,year,sin_week_1,cos_week_1,sin_week_2,cos_week_2,sin_month_1,cos_month_1,year_idx,quarter,is_summer_peak,is_spring_opening,is_fall_closing,is_winter_off,avg_temp_dev,avg_temp_dev_z,total_precip_dev,total_precip_dev_z,sunshine_hours_dev,sunshine_hours_dev_z,rain_days_dev,rain_days_dev_z,snow_days_dev,snow_days_dev_z,bad_weather_days_dev,bad_weather_days_dev_z,temp_above_20,temp_above_25,temp_below_0,cooling_degree_days,heating_degree_days,avg_temp_lag_1w,avg_temp_lag_2w,temp_shock,temp_warming,precip_x_summer,bad_wx_x_summer,sunshine_x_summer,temp_above_25_x_sum,precip_x_spring,temp_warming_x_spr,units_lag_1w,units_lag_2w,units_lag_4w,units_lag_52w,units_roll4_mean,units_roll4_std,units_roll8_mean,units_roll8_std,units_roll12_mean,units_roll12_std,units_volatility,revenue_lag_1w,revenue_lag_4w,revenue_roll4_mean,avg_price_per_unit,price_lag_1w
2024-07-14,CP02,Blainville,BQ,17.0,6034.78,20,6034.78,0,1,71,CP02,QC,22.53,29.4,56.0,69.77,5.0,0.0,5.0,CP02,0,0,7,28,2024,-0.23931566428755746,-0.9709418174260521,0.46472317204376795,0.8854560256532102,-0.4999999999999998,-0.8660254037844388,1,3,1,0,0,0,0.5667857142857144,0.19541335231610266,27.775,1.7661696060196908,-14.870238095238093,-1.222580535216542,0.4642857142857144,0.34501514472392103,0.0,0.0,0.4642857142857144,0.31796530677673146,1,0,0,4.530000000000001,0.0,22.44,19.39,0.08999999999999986,0.08999999999999986,56.0,5.0,69.77,0,0.0,0.0,11.0,5.0,9.0,,9.25,3.095695936834451,11.0,4.1747540560578456,9.666666666666666,4.599077641388016,0.33466983100912984,3689.32,3751.74,2842.1625000000004,354.9870588235294,335.3927272727273
2024-07-21,CP02,Blainville,BQ,5.0,1447.95,5,1447.95,0,1,71,CP02,QC,21.46,29.8,12.8,81.55,5.0,0.0,5.0,CP02,0,0,7,29,2024,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,-0.4999999999999998,-0.8660254037844388,1,3,1,0,0,0,-0.5032142857142858,-0.1734955346020092,-15.425,-0.9808520674294773,-3.0902380952380923,-0.2540688938687933,0.4642857142857144,0.34501514472392103,0.0,0.0,0.4642857142857144,0.31796530677673146,1,0,0,3.460000000000001,0.0,22.53,22.44,1.0700000000000003,0.0,12.8,5.0,81.55,0,0.0,0.0,17.0,11.0,12.0,,11.25,4.924428900898052,11.25,4.4960299948160625,10.75,4.673425840955336,0.43772701341316017,6034.78,2098.8900000000003,3412.9225,289.59000000000003,354.9870588235294
2024-07-28,CP02,Blainville,BQ,18.0,3110.4100000000003,18,3110.4100000000003,0,1,71,CP02,QC,21.07,29.0,31.1,92.42,3.0,0.0,3.0,CP02,0,0,7,30,2024,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567,-0.4999999999999998,-0.8660254037844388,1,3,1,0,0,0,-0.8932142857142864,-0.30795765226375105,2.875,0.18281683590662867,7.779761904761912,0.6396256342678817,-1.5357142857142856,-1.1412039402406615,0.0,0.0,-1.5357142857142856,-1.0517313993384192,1,0,0,3.0700000000000003,0.0,21.46,22.53,0.39000000000000057,0.0,31.1,3.0,92.42,0,0.0,0.0,5.0,17.0,5.0,,9.5,5.744562646538028,9.625,4.0333431719675366,11.0,4.2211588240886915,0.6046908048987397,1447.95,1828.7,3250.1875,172.80055555555558,289.59000000000003
2024-08-04,CP02,Blainville,BQ,13.0,2719.87,12,2719.87,0,1,71,CP02,QC,24.5,31.2,19.9,82.03,6.0,0.0,6.0,CP02,0,0,8,31,2024,-0.5680647467311556,-0.8229838658936565,0.9350162426854146,0.35460488704253607,-0.8660254037844384,-0.5000000000000004,1,3,1,0,0,0,3.880315789473684,1.337834559612627,-10.54105263157895,-0.6702893527758279,3.48368421052632,0.2864166988687676,1.8736842105263154,1.3923526164405033,0.0,0.0,1.8736842105263154,1.2831895457289304,1,0,0,6.5,0.0,21.07,21.46,3.4299999999999997,3.4299999999999997,19.9,6.0,82.03,0,0.0,0.0,18.0,5.0,11.0,,12.75,6.020797289396147,11.0,4.810702354423639,11.666666666666666,4.658000611525261,0.4722193952467566,3110.4100000000003,3689.32,3570.6150000000002,209.22076923076924,172.80055555555558
2024-08-11,CP02,Blainville,BQ,4.0,961.36,4,961.36,0,1,71,CP02,QC,19.31,25.7,117.0,66.19,5.0,0.0,5.0,CP02,0,0,8,32,2024,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,-0.8660254037844384,-0.5000000000000004,1,3,1,0,0,0,-1.3096842105263171,-0.45154592927055104,86.55894736842106,5.504150566018484,-12.356315789473683,-1.015894370651465,0.8736842105263154,0.6492430739582121,0.0,0.0,0.8736842105263154,0.598341192671355,0,0,0,1.3099999999999987,0.0,24.5,21.07,5.190000000000001,0.0,117.0,5.0,66.19,0,0.0,0.0,13.0,18.0,17.0,,13.25,5.909032633745278,11.25,4.862392121462146,11.75,4.673425840955336,0.44596472707511536,2719.87,6034.78,3328.2524999999996,240.34,209.22076923076924
2024-08-18,CP02,Blainville,BQ,7.0,388.03,7,388.03,0,1,71,CP02,QC,21.7,29.2,21.5,78.39,7.0,0.0,7.0,CP02,0,0,8,33,2024,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.8660254037844384,-0.5000000000000004,1,3,1,0,0,0,1.0803157894736835,0.3724655097334558,-8.941052631578948,-0.5685478093147475,-0.1563157894736804,-0.012851753975528296,2.8736842105263154,2.1354621589227945,0.0,0.0,2.8736842105263154,1.9680378987865057,1,0,0,3.6999999999999993,0.0,19.31,24.5,2.3900000000000006,2.3900000000000006,21.5,7.0,78.39,0,0.0,0.0,4.0,13.0,5.0,,10.0,6.683312551921141,10.625,5.475595205741826,10.833333333333334,5.042245771899902,0.6683312551921141,961.36,1447.95,2059.8975,55.43285714285714,240.34
2024-08-25,CP02,Blainville,BQ,7.0,1476.48,7,1476.48,0,1,71,CP02,QC,17.54,25.0,37.6,49.71,5.0,0.0,5.0,CP02,0,0,8,34,2024,-0.8229838658936564,-0.5680647467311559,0.9350162426854149,-0.35460488704253545,-0.8660254037844384,-0.5000000000000004,1,3,1,0,0,0,-3.0796842105263167,-1.0617970786584554,7.158947368421053,0.45522647176237313,-28.83631578947368,-2.3708240692432216,0.8736842105263154,0.6492430739582121,0.0,0.0,0.8736842105263154,0.598341192671355,0,0,0,0.0,0.46000000000000085,21.7,19.31,4.16,0.0,37.6,5.0,49.71,0,0.0,0.0,7.0,4.0,18.0,,10.5,6.244997998398398,10.0,5.580578567035603,9.916666666666666,4.601547829181224,0.5947617141331808,388.03,3110.4100000000003,1794.9175000000002,210.9257142857143,55.43285714285714
2024-09-01,CP02,Blainville,BQ,2.0,1399.43,6,1399.43,0,1,71,CP02,QC,19.51,28.1,19.2,74.17,4.0,0.0,4.0,CP02,0,0,9,35,2024,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,-1.0,-1.8369701987210297e-16,1,3,0,0,1,0,2.6614457831325318,0.917599066774135,8.0144578313253,0.5096270686017365,2.6510843373494026,0.21796316153799475,1.4216867469879517,1.0564689881073537,0.0,0.0,1.4216867469879517,0.9736398272384805,0,0,0,1.5100000000000016,0.0,17.54,21.7,1.9700000000000024,1.9700000000000024,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,13.0,,7.75,3.774917217635375,10.25,5.365231988061121,9.916666666666666,4.601547829181224,0.4870860925981129,1476.48,2719.87,1386.435,699.715,210.9257142857143
2024-09-08,CP02,Blainville,BQ,4.0,1354.76,4,1354.76,0,1,71,CP02,QC,16.34,25.4,15.8,68.05,2.0,0.0,2.0,CP02,1,1,9,36,2024,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711007,-1.0,-1.8369701987210297e-16,1,3,0,0,1,0,-0.5085542168674699,-0.17533660755335548,4.614457831325302,0.29342628874694093,-3.468915662650602,-0.285202478958459,-0.5783132530120483,-0.42975009685722876,0.0,0.0,-0.5783132530120483,-0.3960568788766701,0,0,0,0.0,1.6600000000000001,19.51,17.54,3.1700000000000017,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,7.0,4.0,,5.0,2.449489742783178,9.125,6.0812945050493035,9.166666666666666,5.1138552141721,0.4898979485566356,1399.43,961.36,1056.325,338.69,699.715
2024-09-22,CP02,Blainville,BQ,1.0,11.99,2,11.99,0,1,71,CP02,QC,19.36,27.8,1.0,78.1,2.0,0.0,2.0,CP02,0,0,9,38,2024,-0.992708874098054,-0.12053668025532356,0.23931566428755877,-0.9709418174260518,-1.0,-1.8369701987210297e-16,1,3,0,0,1,0,2.5114457831325296,0.8658828676734645,-10.185542168674699,-0.6476829882680518,6.581084337349395,0.5410744306803245,-0.5783132530120483,-0.42975009685722876,0.0,0.0,-0.5783132530120483,-0.3960568788766701,0,0,0,1.3599999999999994,0.0,16.34,19.51,3.0199999999999996,3.0199999999999996,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,7.0,,5.0,2.449489742783178,7.5,5.3718844791323335,8.75,5.327885475154628,0.4898979485566356,1354.76,388.03,1154.675,11.99,338.69
2024-09-29,CP02,Blainville,BQ,2.0,434.87,2,434.87,0,1,71,CP02,QC,15.73,21.8,21.8,47.6,3.0,0.0,3.0,CP02,0,0,9,39,2024,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,-1.0,-1.8369701987210297e-16,1,3,0,0,1,0,-1.1185542168674694,-0.38564915056274607,10.614457831325302,0.674957076725992,-23.918915662650598,-1.9665321110095162,0.4216867469879517,0.3133594456250625,0.0,0.0,0.4216867469879517,0.28879147418090517,0,0,0,0.0,2.2699999999999996,19.36,16.34,3.629999999999999,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,7.0,,3.5,2.6457513110645907,7.0,5.80640040940045,7.833333333333333,5.654175180315604,0.7559289460184545,11.99,1476.48,1060.665,217.435,11.99
2024-10-13,CP02,Blainville,BQ,2.0,827.48,2,827.48,0,1,71,CP02,QC,9.56,17.0,5.6,59.33,5.0,0.0,5.0,CP02,0,0,10,41,2024,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,-0.8660254037844386,0.5,1,4,0,0,1,0,-1.2101639344262285,-0.41723385984824557,-2.3147540983606563,-0.14719165918754654,-0.8259016393442664,-0.06790283126596873,2.6885245901639343,1.9978682781491108,0.0,0.0,2.6885245901639343,1.8412316377285631,0,0,0,0.0,8.44,15.73,19.36,6.17,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,2.0,,2.25,1.2583057392117913,5.0,3.927922024247863,7.583333333333333,5.853644293527882,0.5592469952052406,434.87,1399.43,800.2625,413.74,217.435
2024-10-20,CP02,Blainville,BQ,1.0,10.99,1,10.99,0,1,71,CP02,QC,8.01,19.0,3.8,53.84,2.0,0.0,2.0,CP02,1,1,10,42,2024,-0.9350162426854148,0.35460488704253557,-0.6631226582407952,-0.7485107481711012,-0.8660254037844386,0.5,1,4,0,0,1,0,-2.760163934426229,-0.9516345838885011,-4.114754098360656,-0.26165089558126187,-6.315901639344261,-0.5192720087701398,-0.3114754098360657,-0.23146034929776294,0.0,0.0,-0.3114754098360657,-0.21331342144416288,0,0,0,0.0,9.99,9.56,15.73,1.5500000000000007,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,4.0,,2.25,1.2583057392117913,3.625,2.3260942125619697,6.833333333333333,5.95182681403302,0.5592469952052406,827.48,1354.76,657.275,10.99,413.74
2024-12-08,CP02,Blainville,BQ,1.0,0.0,1,0.0,0,1,71,CP02,QC,-4.01,2.6,23.9,27.63,0.0,5.0,5.0,CP02,0,0,12,49,2024,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-2.4492935982947064e-16,1.0,1,4,0,0,0,1,0.05657534246575402,0.019505744500983455,-0.5465753424657542,-0.03475588685014649,-0.588356164383562,-0.04837264808694307,-0.6438356164383562,-0.47844039036531083,0.9863013698630141,0.833525008122551,0.34246575342465757,0.23453710721149842,0,0,1,0.0,22.009999999999998,8.01,9.56,12.02,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,1.0,,1.5,0.5773502691896247,3.25,2.4928469095164503,5.5,5.21361853052352,0.3849001794597498,10.99,11.99,321.3325,0.0,10.99
2025-01-19,CP02,Blainville,BQ,1.0,299.99,1,299.99,0,1,71,CP02,QC,-6.49,2.2,12.5,27.72,0.0,7.0,7.0,CP02,0,0,1,3,2025,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0.49999999999999994,0.8660254037844387,2,1,0,0,0,1,2.503611111111111,0.8631816712858101,-1.8361111111111121,-0.11675548650655228,-6.252499999999998,-0.5140593410464173,0.0,0.0,2.1388888888888893,1.807578730963294,2.1388888888888893,1.464814532928703,0,0,1,0.0,24.490000000000002,-4.01,8.01,2.4800000000000004,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,,1.5,0.5773502691896247,2.5,2.0701966780270635,5.166666666666667,5.3738987596332635,0.3849001794597498,0.0,434.87,318.335,299.99,0.0
2025-02-23,CP02,Blainville,BQ,3.0,1219.98,3,1219.98,0,1,71,CP02,QC,-11.47,-0.8,2.7,57.69,0.0,4.0,4.0,CP02,0,0,2,8,2025,0.8229838658936564,0.5680647467311559,0.9350162426854148,-0.35460488704253545,0.8660254037844386,0.5000000000000001,2,1,0,0,0,1,-2.245172413793103,-0.7740785571137045,-8.558620689655172,-0.5442295492896579,9.341954022988503,0.768063771154482,-0.3218390804597701,-0.2391616918333811,0.27586206896551735,0.23313151568178628,-0.04597701149425326,-0.031487280600348555,0,0,1,0.0,29.47,-6.49,-4.01,4.98,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,,1.25,0.4999999999999989,1.75,1.0350983390135333,3.75,3.6462932610329917,0.39999999999999913,299.99,827.48,284.615,406.66,299.99
2025-03-02,CP02,Blainville,BQ,4.0,1189.97,4,1189.97,0,1,71,CP02,QC,-5.37,4.6,16.7,33.84,0.0,5.0,5.0,CP02,0,0,3,9,2025,0.8854560256532099,0.4647231720437686,0.8229838658936565,-0.5680647467311556,1.0,6.123233995736766e-17,2,1,0,0,0,1,-4.355483870967742,-1.5016604736714938,-0.4524193548387103,-0.028768652158097846,-16.386290322580642,-1.3472252067846608,-1.185483870967742,-0.8809443769749744,1.935483870967742,1.6356807955093065,0.75,0.5136362647931815,0,0,1,0.0,23.37,-11.47,-6.49,6.1000000000000005,6.1000000000000005,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,1.0,,1.5,1.0,1.875,1.1259916264596053,2.9166666666666665,2.1933093855190906,0.6666666666666666,1219.98,10.99,382.74,297.4925,406.66
2025-03-09,CP02,Blainville,BQ,4.0,2499.9700000000003,4,2499.9700000000003,0,1,71,CP02,QC,-4.5,5.7,24.1,36.13,0.0,6.0,6.0,CP02,0,0,3,10,2025,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,1.0,6.123233995736766e-17,2,1,0,0,0,1,-3.485483870967742,-1.2017065188876086,6.947580645161292,0.4417859863493987,-14.096290322580643,-1.1589491746381122,-1.185483870967742,-0.8809443769749744,2.935483870967742,2.4807825398557815,1.75,1.1984846178507569,0,0,1,0.0,22.5,-5.37,-11.47,0.8700000000000001,0.8700000000000001,0.0,0.0,0.0,0,0.0,0.0,4.0,3.0,1.0,,2.25,1.5,1.875,1.1259916264596053,2.9166666666666665,2.1933093855190906,0.6666666666666666,1189.97,0.0,677.485,624.9925000000001,297.4925
2025-03-16,CP02,Blainville,BQ,1.0,949.99,1,949.99,0,1,71,CP02,QC,-0.71,13.0,15.4,59.85,3.0,1.0,4.0,CP02,0,0,3,11,2025,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,1.0,6.123233995736766e-17,2,1,0,0,0,1,0.304516129032258,0.10498944505598355,-1.7524193548387093,-0.11143365622022552,9.623709677419356,0.7912287653252659,1.814516129032258,1.3483842504718995,-2.064516129032258,-1.7447261818765933,-0.25,-0.17121208826439382,0,0,1,0.0,18.71,-4.5,-5.37,3.79,3.79,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,1.0,,3.0,1.4142135623730951,2.25,1.2817398889233131,2.6666666666666665,1.8257418583505738,0.47140452079103173,2499.9700000000003,299.99,1302.4775,949.99,624.9925000000001
2025-03-23,CP02,Blainville,BQ,3.0,4049.97,3,4049.97,0,1,71,CP02,QC,1.74,14.8,6.6,63.67,3.0,1.0,4.0,CP02,0,0,3,12,2025,0.992708874098054,0.120536680255323,0.23931566428755766,-0.970941817426052,1.0,6.123233995736766e-17,2,1,0,0,0,1,2.754516129032258,0.9496873637002581,-10.55241935483871,-0.6710121452561673,13.443709677419356,1.105296207595928,1.814516129032258,1.3483842504718995,-2.064516129032258,-1.7447261818765933,-0.25,-0.17121208826439382,0,0,0,0.0,16.26,-0.71,-4.5,2.45,2.45,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,3.0,,3.0,1.4142135623730951,2.125,1.356202681860539,2.1666666666666665,1.2673044646258782,0.47140452079103173,949.99,1219.98,1464.9775000000002,1349.99,949.99
2025-03-30,CP02,Blainville,BQ,2.0,90.98,2,90.98,0,1,71,CP02,QC,-0.37,7.0,24.5,46.52,0.0,7.0,7.0,CP02,0,0,3,13,2025,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0,1.0,6.123233995736766e-17,2,1,0,0,0,1,0.644516129032258,0.22221282968416858,7.34758064516129,0.46722137221466864,-3.7062903225806423,-0.304718618305081,-1.185483870967742,-0.8809443769749744,3.935483870967742,3.3258842842022562,2.75,1.8833329709083322,0,0,1,0.0,18.37,1.74,-0.71,2.11,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,4.0,,3.0,1.4142135623730951,2.25,1.3887301496588287,2.25,1.2880570286640984,0.47140452079103173,4049.97,1189.97,2172.475,45.49,1349.99
2025-04-06,CP02,Blainville,BQ,16.0,16592.26,15,16592.26,0,1,71,CP02,QC,2.89,18.5,31.5,47.58,4.0,1.0,5.0,CP02,0,0,4,14,2025,0.992708874098054,-0.1205366802553229,-0.23931566428755746,-0.9709418174260521,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,-2.771724137931034,-0.9556202491291594,4.331034482758621,0.2754038331618898,-9.355632183908043,-0.7691883431479286,0.896551724137931,0.6662361415358473,-0.3908045977011494,-0.33026964721586377,0.5057471264367814,0.34636008660383105,0,0,0,0.0,15.11,-0.37,1.74,3.2600000000000002,3.2600000000000002,0.0,0.0,0.0,0,31.5,3.2600000000000002,2.0,3.0,4.0,,2.5,1.2909944487358054,2.375,1.3024701806293209,2.0833333333333335,1.164500152881349,0.5163977794943222,90.98,2499.9700000000003,1897.7275,1037.01625,45.49
2025-04-13,CP02,Blainville,BQ,3.0,674.97,3,674.97,0,1,71,CP02,QC,1.71,15.2,12.6,56.41,0.0,3.0,3.0,CP02,0,0,4,15,2025,0.9709418174260521,-0.23931566428755752,-0.46472317204376806,-0.8854560256532101,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,-3.951724137931034,-1.3624543487210958,-14.568965517241379,-0.9264181489721213,-0.5256321839080442,-0.04321569517673867,-3.103448275862069,-2.306202028393318,1.6091954022988506,1.3599338414770863,-1.4942528735632186,-1.0233366195113196,0,0,0,0.0,16.29,2.89,-0.37,1.1800000000000002,0.0,0.0,0.0,0.0,0,12.6,0.0,16.0,2.0,1.0,,5.5,7.047458170621991,4.25,4.891683905218267,3.3333333333333335,4.141438777950873,1.28135603102218,16592.26,949.99,5420.799999999999,224.99,1037.01625
2025-04-20,CP02,Blainville,BQ,2.0,549.98,2,549.98,0,1,71,CP02,QC,6.56,21.1,8.7,62.22,4.0,1.0,5.0,CP02,1,1,4,16,2025,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,0.8982758620689655,0.3097027555338966,-18.46896551724138,-1.1744131611585045,5.284367816091958,0.4344627968631952,0.896551724137931,0.6662361415358473,-0.3908045977011494,-0.33026964721586377,0.5057471264367814,0.34636008660383105,0,0,0,0.0,11.440000000000001,1.71,2.89,4.85,4.85,0.0,0.0,0.0,0,8.7,4.85,3.0,16.0,3.0,,6.0,6.683312551921141,4.5,4.750939756661683,3.4166666666666665,4.122186827695259,1.1138854253201902,674.97,4049.97,5352.045,274.99,224.99
2025-04-27,CP02,Blainville,BQ,2.0,101.48,2,101.48,0,1,71,CP02,QC,8.39,17.5,32.0,54.04,4.0,1.0,5.0,CP02,0,0,4,17,2025,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,0.8660254037844388,-0.4999999999999998,2,2,0,1,0,0,2.7282758620689664,0.9406403845620693,4.831034482758621,0.3071980654934774,-2.8956321839080417,-0.23806905595722777,0.896551724137931,0.6662361415358473,-0.3908045977011494,-0.33026964721586377,0.5057471264367814,0.34636008660383105,0,0,0,0.0,9.61,6.56,1.71,1.830000000000001,1.830000000000001,0.0,0.0,0.0,0,32.0,1.830000000000001,2.0,3.0,2.0,,5.75,6.849574196011505,4.375,4.808846015417837,3.4166666666666665,4.122186827695259,1.1912302949585227,549.98,90.98,4477.0475,50.74,274.99
2025-05-04,CP02,Blainville,BQ,4.0,1249.96,3,1249.96,0,1,71,CP02,QC,11.41,24.3,23.7,74.02,3.0,0.0,3.0,CP02,0,0,5,18,2025,0.8229838658936565,-0.5680647467311556,-0.9350162426854147,-0.3546048870425359,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,-2.013333333333332,-0.6941463168178795,0.9964285714285701,0.06336136300366377,12.568571428571424,1.0333453093108766,-1.8928571428571432,-1.4066002054129088,0.0,0.0,-1.8928571428571432,-1.296320096858982,0,0,0,0.0,6.59,8.39,6.56,3.0199999999999996,3.0199999999999996,0.0,0.0,0.0,0,23.7,3.0199999999999996,2.0,2.0,16.0,,5.75,6.849574196011505,4.125,4.882549100038393,3.5,4.078769868031745,1.1912302949585227,101.48,16592.26,4479.6725,312.49,50.74
2025-05-11,CP02,Blainville,BQ,2.0,549.98,2,549.98,0,1,71,CP02,QC,11.71,22.0,26.8,49.43,5.0,0.0,5.0,CP02,0,0,5,19,2025,0.7485107481711013,-0.663122658240795,-0.992708874098054,-0.12053668025532356,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,-1.7133333333333312,-0.5907139186165395,4.0964285714285715,0.26048560345950694,-12.021428571428572,-0.9883610795466049,0.10714285714285676,0.07961887955167378,0.0,0.0,0.10714285714285676,0.07337660925616853,0,0,0,0.0,6.289999999999999,11.41,8.39,0.3000000000000007,0.3000000000000007,0.0,0.0,0.0,0,26.8,0.3000000000000007,4.0,2.0,3.0,,2.75,0.9574271077563413,4.125,4.882549100038393,3.75,4.0028399009612325,0.34815531191139687,1249.96,674.97,644.0975000000001,274.99,312.49
2025-05-18,CP02,Blainville,BQ,4.0,1344.96,4,1344.96,0,1,71,CP02,QC,16.83,26.8,39.5,72.12,4.0,0.0,4.0,CP02,0,0,5,20,2025,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.12053668025532321,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,3.4066666666666663,1.1745323440196578,16.79642857142857,1.0680591046818317,10.668571428571433,0.8771337542547888,-0.8928571428571432,-0.6634906629306175,0.0,0.0,-0.8928571428571432,-0.6114717438014068,0,0,0,0.0,1.1700000000000017,11.71,11.41,5.119999999999997,5.119999999999997,0.0,0.0,0.0,0,39.5,5.119999999999997,2.0,4.0,2.0,,2.5,1.000000000000003,4.25,4.803272693844123,3.8333333333333335,3.9504506839170466,0.40000000000000124,549.98,549.98,612.85,336.24,274.99
2025-05-25,CP02,Blainville,BQ,5.0,4559.96,7,4559.96,0,1,71,CP02,QC,9.5,17.5,34.6,17.29,7.0,0.0,7.0,CP02,1,1,5,21,2025,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,0.49999999999999994,-0.8660254037844387,2,2,0,1,0,0,-3.923333333333332,-1.3526659186997427,11.896428571428572,0.7564756278322734,-44.16142857142857,-3.630802858232228,2.1071428571428568,1.5658379645162563,0.0,0.0,2.1071428571428568,1.443073315371319,0,0,0,0.0,8.5,16.83,11.71,7.329999999999998,0.0,0.0,0.0,0.0,0,34.6,0.0,4.0,2.0,2.0,,3.0,1.1547005383792543,4.375,4.779046527738114,3.9166666666666665,3.9418116124288387,0.38490017945975147,1344.96,101.48,811.595,911.992,336.24
2025-06-01,CP02,Blainville,BQ,4.0,2539.98,4,2539.98,0,1,71,CP02,QC,14.84,25.8,17.5,54.47,5.0,0.0,5.0,CP02,0,0,6,22,2025,0.46472317204376906,-0.8854560256532096,-0.8229838658936571,0.5680647467311548,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,-4.258252427184466,-1.4681375356345505,-9.556310679611649,-0.607671123960809,-21.13223300970874,-1.737420515923267,0.883495145631068,0.6565336734552283,0.0,0.0,0.883495145631068,0.6050601954197996,0,0,0,0.0,3.16,9.5,16.83,5.34,5.34,17.5,5.0,54.47,0,0.0,0.0,5.0,4.0,4.0,,3.75,1.2583057392117942,4.75,4.682795258023933,4.0,3.9542842128966513,0.33554819712314515,4559.96,1249.96,1926.2150000000001,634.995,911.992
2025-06-08,CP02,Blainville,BQ,10.0,6843.02,11,6843.02,0,1,71,CP02,QC,18.83,28.8,0.8,94.41,1.0,0.0,1.0,CP02,0,0,6,23,2025,0.35460488704253584,-0.9350162426854147,-0.6631226582407955,0.7485107481711007,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,-0.26825242718446773,-0.09248663955673253,-26.256310679611648,-1.6695984838358346,18.807766990291256,1.546310804571561,-3.116504854368932,-2.315904496473937,0.0,0.0,-3.116504854368932,-2.134333216810502,0,0,0,0.8299999999999983,0.0,14.84,9.5,3.9899999999999984,3.9899999999999984,0.8,1.0,94.41,0,0.0,0.0,4.0,5.0,2.0,,3.75,1.2583057392117942,3.25,1.1649647450214369,4.0,3.9542842128966513,0.33554819712314515,2539.98,549.98,2248.72,684.302,634.995
2025-06-15,CP02,Blainville,BQ,2.0,-5744.87,10,0.0,1,1,71,CP02,QC,16.94,25.5,21.2,89.82,4.0,0.0,4.0,CP02,0,0,6,24,2025,0.23931566428755766,-0.970941817426052,-0.46472317204376834,0.88545602565321,1.2246467991473532e-16,-1.0,2,2,1,0,0,0,-2.1582524271844648,-0.7441107482251719,-5.856310679611649,-0.37239380470706085,14.217766990291253,1.1689365741992206,-0.11650485436893199,-0.08657586902706302,0.0,0.0,-0.11650485436893199,-0.07978815763777573,0,0,0,0.0,1.0599999999999987,18.83,14.84,1.889999999999997,0.0,21.2,4.0,89.82,0,0.0,0.0,10.0,4.0,4.0,,5.75,2.8722813232690156,4.125,2.642374473299131,4.75,4.180582821482284,0.49952718665548096,6843.02,1344.96,3821.98,-2872.435,684.302
