week_ending,store_code,city,province,division_code,units,gross_units,returns,n_transactions,fiscal_year,fiscal_week
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,BQ,7.0,7.0,0.0,3,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,CC,0.0,0.0,1.0,1,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,CH,4.0,5.0,1.0,4,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,DI,146.0,152.0,6.0,5,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,GA,2.0,2.0,0.0,2,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,HT,1.0,1.0,0.0,1,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,LI,363.0,363.0,0.0,3,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,LO,37.0,37.0,0.0,2,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,ME,6.0,6.0,0.0,3,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,PC,447.0,447.0,0.0,5,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,PI,144.0,144.0,0.0,5,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,SE,205.6,205.6,0.0,5,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,SP,2.0,2.0,0.0,2,2025,50
2025-10-19,CP47 - Riviere-du-Loup,Riviere-du-Loup,QC,TO,1.0,1.0,0.0,1,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,AP,228.0,228.0,0.0,7,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,AS,41.0,41.0,0.0,7,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,AZ,551.0,551.0,0.0,7,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,BQ,2.0,2.0,0.0,1,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,CH,9.0,9.0,0.0,5,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,FI,2.0,2.0,0.0,2,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,GA,0.0,1.0,1.0,2,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,IN,1.0,1.0,0.0,1,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,LI,104.0,104.0,0.0,3,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,LO,14.0,14.0,0.0,3,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,ME,5.0,6.0,1.0,3,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,PC,855.0,855.0,0.0,7,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,PI,17.0,17.0,0.0,5,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,SA,1.0,1.0,0.0,1,2025,50
2025-10-19,CP48 - Beloeil,Beloeil,QC,SE,12.0,12.0,0.0,6,2025,49
2025-10-19,CP48 - Beloeil,Beloeil,QC,TO,0.0,0.0,1.0,1,2025,50
2025-10-26,CP01 - Québec,Québec,QC,AM,2.0,2.0,0.0,1,2025,51
2025-10-26,CP01 - Québec,Québec,QC,AP,183.0,183.0,0.0,7,2025,50
2025-10-26,CP01 - Québec,Québec,QC,AS,95.0,95.0,0.0,7,2025,50
2025-10-26,CP01 - Québec,Québec,QC,AZ,369.0,369.0,0.0,7,2025,50
2025-10-26,CP01 - Québec,Québec,QC,BQ,4.0,4.0,0.0,2,2025,50
2025-10-26,CP01 - Québec,Québec,QC,CH,3.0,3.0,0.0,3,2025,50
2025-10-26,CP01 - Québec,Québec,QC,FI,18.0,18.0,0.0,4,2025,50
2025-10-26,CP01 - Québec,Québec,QC,GA,17.0,17.0,0.0,4,2025,50
2025-10-26,CP01 - Québec,Québec,QC,IN,1.0,2.0,1.0,3,2025,51
2025-10-26,CP01 - Québec,Québec,QC,LO,14.0,14.0,0.0,4,2025,50
2025-10-26,CP01 - Québec,Québec,QC,ME,25.0,26.0,1.0,7,2025,50
2025-10-26,CP01 - Québec,Québec,QC,PA,2.0,2.0,0.0,1,2025,51
2025-10-26,CP01 - Québec,Québec,QC,PC,523.0,523.0,0.0,7,2025,50
2025-10-26,CP01 - Québec,Québec,QC,PI,144.0,144.0,0.0,7,2025,50
2025-10-26,CP01 - Québec,Québec,QC,SP,2.0,2.0,0.0,2,2025,51
2025-10-26,CP01 - Québec,Québec,QC,TO,4.0,4.0,0.0,1,2025,51
2025-10-26,CP02 - Blainville,Blainville,QC,AP,172.0,172.0,0.0,7,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,AS,30.0,30.0,0.0,5,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,BQ,4.0,4.0,0.0,4,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,FI,3.0,3.0,0.0,2,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,GA,6.0,6.0,0.0,5,2025,51
2025-10-26,CP02 - Blainville,Blainville,QC,IN,1.0,1.0,0.0,1,2025,51
2025-10-26,CP02 - Blainville,Blainville,QC,LO,22.0,22.0,0.0,4,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,ME,20.0,20.0,0.0,3,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,PA,1.0,1.0,0.0,1,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,PC,603.0,603.0,0.0,7,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,PI,836.0,836.0,0.0,7,2025,50
2025-10-26,CP02 - Blainville,Blainville,QC,SE,7.0,7.0,0.0,4,2025,50
2025-10-26,CP04 - Drummondville,Drummondville,QC,AP,239.0,239.0,0.0,6,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,AS,59.0,59.0,0.0,6,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,AZ,99.0,99.0,0.0,6,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,CH,1.0,1.0,0.0,1,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,FI,2.0,2.0,0.0,2,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,GA,1.0,1.0,0.0,1,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,INM,1.0,1.0,0.0,1,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,LI,2.0,2.0,0.0,2,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,LO,23.0,23.0,0.0,6,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,ME,22.0,22.0,0.0,5,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,PC,457.0,457.0,0.0,6,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,PI,116.0,116.0,0.0,6,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,SE,34.5,34.5,0.0,5,2025,51
2025-10-26,CP04 - Drummondville,Drummondville,QC,SP,3.0,3.0,0.0,2,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,AB,45.0,45.0,0.0,5,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,AP,551.0,551.0,0.0,7,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,AS,15.0,15.0,0.0,4,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,AZ,1634.0,1634.0,0.0,7,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,BI,3.0,3.0,0.0,3,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,BQ,4.0,4.0,0.0,3,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,CC,2.0,2.0,0.0,3,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,DI,698.0,698.0,0.0,2,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,FI,6.0,6.0,0.0,4,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,GA,4.0,4.0,0.0,3,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,IN,1369.0,1369.0,0.0,6,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,LI,7.0,7.0,0.0,4,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,LO,20.0,20.0,0.0,6,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,ME,23.0,23.0,0.0,6,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,MK,27.0,27.0,0.0,6,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,PA,0.0,1.0,1.0,2,2025,51
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,PC,621.0,621.0,0.0,7,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,PI,171.0,171.0,0.0,7,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,SA,1.0,1.0,0.0,1,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,SE,189.0,189.0,0.0,7,2025,50
2025-10-26,CP05 - Sherbrooke,Sherbrooke,QC,SP,6.0,6.0,0.0,4,2025,50
2025-10-26,CP06 - Granby,Granby,QC,AP,869.0,869.0,0.0,6,2025,51
2025-10-26,CP06 - Granby,Granby,QC,AS,26.0,26.0,0.0,5,2025,51
2025-10-26,CP06 - Granby,Granby,QC,BQ,2.0,2.0,0.0,2,2025,51
2025-10-26,CP06 - Granby,Granby,QC,CH,1.0,1.0,0.0,1,2025,51
2025-10-26,CP06 - Granby,Granby,QC,FI,7.0,7.0,0.0,4,2025,51
2025-10-26,CP06 - Granby,Granby,QC,GA,2.0,2.0,0.0,1,2025,51
2025-10-26,CP06 - Granby,Granby,QC,IN,266.0,266.0,0.0,6,2025,51
2025-10-26,CP06 - Granby,Granby,QC,LI,3.0,3.0,0.0,1,2025,51
2025-10-26,CP06 - Granby,Granby,QC,LO,30.0,30.0,0.0,5,2025,51
2025-10-26,CP06 - Granby,Granby,QC,ME,34.0,34.0,0.0,6,2025,51
2025-10-26,CP06 - Granby,Granby,QC,PA,3.0,3.0,0.0,2,2025,51
2025-10-26,CP06 - Granby,Granby,QC,PC,663.0,663.0,0.0,6,2025,51
2025-10-26,CP06 - Granby,Granby,QC,PI,111.0,111.0,0.0,6,2025,51
2025-10-26,CP06 - Granby,Granby,QC,SE,3189.99,3189.99,0.0,4,2025,51
2025-10-26,CP06 - Granby,Granby,QC,SP,3.0,3.0,0.0,1,2025,51
2025-10-26,CP07 - Laval,Laval,QC,AP,345.0,345.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,AS,57.0,57.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,BQ,5.0,5.0,0.0,1,2025,51
2025-10-26,CP07 - Laval,Laval,QC,FI,6.0,6.0,0.0,4,2025,50
2025-10-26,CP07 - Laval,Laval,QC,GA,27.0,27.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,IN,22.0,23.0,1.0,5,2025,50
2025-10-26,CP07 - Laval,Laval,QC,LI,3.0,3.0,0.0,3,2025,51
2025-10-26,CP07 - Laval,Laval,QC,LO,25.0,25.0,0.0,6,2025,50
2025-10-26,CP07 - Laval,Laval,QC,ME,71.0,71.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,PA,2.0,2.0,0.0,2,2025,51
2025-10-26,CP07 - Laval,Laval,QC,PC,768.0,768.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,PI,1299.0,1299.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,SE,87.0,87.0,0.0,7,2025,50
2025-10-26,CP07 - Laval,Laval,QC,SP,3.0,3.0,0.0,3,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,AM,1.0,1.0,0.0,1,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,AP,162.0,162.0,0.0,7,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,AS,49.0,49.0,0.0,7,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,AZ,300.0,300.0,0.0,7,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,BQ,2.0,2.0,0.0,1,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,CH,6.0,6.0,0.0,4,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,DI,1.0,1.0,0.0,1,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,FI,9.0,9.0,0.0,5,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,GA,2.0,2.0,0.0,2,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,INM,3.0,3.0,0.0,2,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,LI,8.0,8.0,0.0,4,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,LO,28.0,28.0,0.0,5,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,ME,36.0,36.0,0.0,4,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,PA,1.0,1.0,0.0,1,2025,51
2025-10-26,CP08 - Longueuil,Longueuil,QC,PC,579.0,579.0,0.0,7,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,PI,85.0,85.0,0.0,7,2025,50
2025-10-26,CP08 - Longueuil,Longueuil,QC,SE,37.0,37.0,0.0,6,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,AP,200.0,200.0,0.0,7,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,AS,80.0,80.0,0.0,7,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,BQ,5.0,5.0,0.0,3,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,DI,13.0,13.0,0.0,6,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,FI,5.0,5.0,0.0,4,2025,51
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,GA,1.0,1.0,0.0,1,2025,51
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,IN,4.0,4.0,0.0,3,2025,51
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,LO,24.0,24.0,0.0,4,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,ME,3.0,4.0,1.0,4,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,PA,1.0,1.0,0.0,1,2025,51
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,PC,620.0,620.0,0.0,7,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,PI,950.0,950.0,0.0,7,2025,50
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,SE,43.0,43.0,0.0,6,2025,51
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,SP,3.0,3.0,0.0,3,2025,51
2025-10-26,CP10 - Saint-Jérôme,Saint-Jérôme,QC,TO,1.0,1.0,0.0,1,2025,51
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,AP,316.0,316.0,0.0,7,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,AS,31.0,31.0,0.0,6,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,AZ,1086.0,1086.0,0.0,7,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,BQ,7.0,7.0,0.0,5,2025,51
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,CH,8.0,8.0,0.0,5,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,DI,1.0,1.0,0.0,1,2025,51
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,FI,7.0,7.0,0.0,4,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,GA,7.0,7.0,0.0,5,2025,51
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,LI,2.0,2.0,0.0,1,2025,51
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,LO,48.0,48.0,0.0,6,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,ME,28.0,28.0,0.0,7,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,PC,723.0,723.0,0.0,7,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,PI,266.0,266.0,0.0,7,2025,50
2025-10-26,CP11 - Vaudreuil-Dorion,Vaudreuil-Dorion,QC,SE,150.0,150.0,0.0,7,2025,50
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,AP,219.0,219.0,0.0,6,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,AS,91.0,91.0,0.0,6,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,AZ,21.0,21.0,0.0,4,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,BQ,1.0,1.0,0.0,1,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,CH,1.0,1.0,0.0,1,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,DI,3.0,3.0,0.0,3,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,IN,1.0,1.0,0.0,2,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,LI,2.0,2.0,0.0,2,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,LO,3.0,3.0,0.0,2,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,ME,43.0,43.0,0.0,3,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,PA,1.0,1.0,0.0,1,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,PC,259.0,259.0,0.0,6,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,SE,74.0,74.0,0.0,4,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,SP,2.0,2.0,0.0,3,2025,51
2025-10-26,CP12 - St-Georges-de-Beauce,St-Georges-de-Beauce,QC,TO,0.0,0.0,0.0,1,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,AP,188.0,188.0,0.0,6,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,AS,29.0,29.0,0.0,5,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,AZ,142.0,142.0,0.0,6,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,BI,6.0,6.0,0.0,1,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,CH,4.0,4.0,0.0,3,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,FI,1.0,1.0,0.0,1,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,GA,1.0,1.0,0.0,1,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,IN,0.0,1.0,1.0,2,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,LI,4.0,4.0,0.0,3,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,LO,27.0,27.0,0.0,3,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,ME,9.0,9.0,0.0,4,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,PA,2.0,2.0,0.0,1,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,PC,250.0,250.0,0.0,6,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,PI,19.0,19.0,0.0,5,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,SE,41.0,41.0,0.0,5,2025,51
2025-10-26,CP13 - Victoriaville,Victoriaville,QC,SP,2.0,2.0,0.0,2,2025,51
2025-10-26,CP15 - Repentigny,Repentigny,QC,AB,1.0,1.0,0.0,1,2025,51
2025-10-26,CP15 - Repentigny,Repentigny,QC,AP,223.0,223.0,0.0,7,2025,50
